group,names,scores,logfoldchanges,pvals,pvals_adj,-log10(pvals_adj)
out,IRS1,1.570041,0.46888068,0.116405593933397277784,0.5105508505850757661,0.2919609959302934918
out,VSIR,1.5129378,0.41138127,0.13029545985831170185,0.549826382501415023,0.25977442509661026628
out,CDKN1A,1.5064241,-0.31938562,0.13195833180033961218,0.549826382501415023,0.25977442509661026628
out,CDK4,1.4886622,-0.48531112,0.13657632033131822391,0.5643649600467695038,0.24843995829603279412
out,MUC1,1.4797527,-0.08636954,0.13893925103076157357,0.5694231599621376594,0.24456487291226905466
out,ERBB2,1.4708186,-0.17899781,0.1413401839965283957,0.57455359348182277746,0.24066945476012918014
out,IDH1,1.4657239,-0.105227076,0.14272352111065450542,0.57549806899457467413,0.23995612924775618522
out,LMNA,1.417675,-0.1789671,0.15628567783930713553,0.6152979442492406692,0.21091453591587570905
out,JUN,1.3362254,-0.020521529,0.18147560829475617439,0.69265499349143577756,0.15948303051434684518
out,BMP1,1.312351,,0.18940171965973917612,0.71203654007420735805,0.14749771879937192081
out,EGR1,1.277264,-0.20983605,0.2015090675526215458,0.7356103115541592352,0.13335219158773433564
out,WNT5A,1.2771275,-0.41470203,0.20155722536583964288,0.7356103115541592352,0.13335219158773433564
out,ICAM2,1.238392,0.22703476,0.21557072611394700878,0.77803130562966238415,0.109002927960589992525
out,TNC,1.2188619,-0.116238885,0.22289659472269773843,0.7856134083458786721,0.10479111289812659909
out,CDH1,1.1532367,-0.01518541,0.24881322131113048357,0.86393479621920310496,0.06351903380673360239
out,LRP5,1.1477273,-0.31322747,0.25108116418055781427,0.8657971178639924936,0.062583864235321768957
out,MMP1,1.114171,,0.2652057969198623466,0.90357024549928444124,0.044038078801070360854
out,TGFBI,1.1131369,-0.6811346,0.26564965217678959686,0.90357024549928444124,0.044038078801070360854
out,CAV1,1.0861162,1.0033493,0.27742759774736702738,0.9372553977951588733,0.028142049731803504252
out,FCGR2A,1.0749962,1.3402871,0.28237640022581267374,0.9427948984405654098,0.025582776153129517708
out,CD276,1.0587653,-0.059691627,0.28970668328863502516,0.95843138572417019283,0.01843897289337608633
out,ERBB3,1.055136,-0.2333917,0.29136314126014772885,0.95843138572417019283,0.01843897289337608633
out,MMRN2,1.0354148,0.43661985,0.30047521258276999045,0.9628163837453016516,0.016456528170960883184
out,CCR2,1.0168808,0.516589,0.30921015569610899032,0.9642822925902144737,0.015795808247346863948
out,WWTR1,1.0091583,-0.12337533,0.3128987572887683699,0.9642822925902144737,0.015795808247346863948
out,LAMB3,1.0061238,-0.032073446,0.31435602738440993065,0.9642822925902144737,0.015795808247346863948
out,BIRC5,0.99234873,-0.29343826,0.3210274321030265332,0.97281040031220156195,0.0119717950059058783845
out,ATF3,0.93379116,-0.09113762,0.35041162226464428464,0.99984759063045269833,6.619559272716956762e-05
out,AKT1,0.9330544,-0.35537526,0.35079188323937771088,0.99984759063045269833,6.619559272716956762e-05
out,CXCL8,0.9327542,-0.14517926,0.3509468793498808914,0.99984759063045269833,6.619559272716956762e-05
out,SOCS3,0.8896417,1.0166796,0.37365829084568613627,0.99984759063045269833,6.619559272716956762e-05
out,FOXM1,0.87005156,-0.12448994,0.38427221031347735813,0.99984759063045269833,6.619559272716956762e-05
out,TEAD4,0.86722183,-0.38904318,0.38582048603126850583,0.99984759063045269833,6.619559272716956762e-05
out,TGFBR3,0.8557008,-0.1715952,0.3921633134169634216,0.99984759063045269833,6.619559272716956762e-05
out,NRAS,0.8445181,-0.16310333,0.39837995276761006824,0.99984759063045269833,6.619559272716956762e-05
out,EZH2,0.80894804,,0.4185450340861767149,0.99984759063045269833,6.619559272716956762e-05
out,PLVAP,0.80666673,-0.26641834,0.41985850311206218688,0.99984759063045269833,6.619559272716956762e-05
out,LDHA,0.7979182,-0.07532486,0.4249179704083945186,0.99984759063045269833,6.619559272716956762e-05
out,ICAM3,0.7896062,0.1968053,0.42975777263189407496,0.99984759063045269833,6.619559272716956762e-05
out,ACKR3,0.746753,-0.042692706,0.45521269233862882153,0.99984759063045269833,6.619559272716956762e-05
out,IL23A,0.7270728,1.0301031,0.46718137580810292775,0.99984759063045269833,6.619559272716956762e-05
out,LRP6,0.6996755,,0.48412997706317173474,0.99984759063045269833,6.619559272716956762e-05
out,TGFB3,0.69520843,0.4702818,0.4869246835964794462,0.99984759063045269833,6.619559272716956762e-05
out,PLA2G2A,0.6951948,0.89984185,0.4869332329883376831,0.99984759063045269833,6.619559272716956762e-05
out,MAFB,0.6808194,-0.15086211,0.49598576270537964028,0.99984759063045269833,6.619559272716956762e-05
out,MET,0.67895836,-0.051834486,0.49716424183529639436,0.99984759063045269833,6.619559272716956762e-05
out,TEAD1,0.6776294,-0.08280957,0.49800667780635266002,0.99984759063045269833,6.619559272716956762e-05
out,VWF,0.66817135,-0.38518897,0.50402420590225993635,0.99984759063045269833,6.619559272716956762e-05
out,MMP11,0.66547805,,0.50574478666056021936,0.99984759063045269833,6.619559272716956762e-05
out,NF1,0.66441923,1.1347675,0.506422010496234809,0.99984759063045269833,6.619559272716956762e-05
out,LOX,0.66098917,-0.32926273,0.50861927704886467083,0.99984759063045269833,6.619559272716956762e-05
out,SOX2,0.6583176,-0.06566527,0.51033404846130836496,0.99984759063045269833,6.619559272716956762e-05
out,SOX9,0.6442315,-0.107220694,0.51942532145593434123,0.99984759063045269833,6.619559272716956762e-05
out,CD8B,0.6229031,,0.53334818967980612836,0.99984759063045269833,6.619559272716956762e-05
out,EGFR,0.6151478,-0.0155888125,0.538457094700913963,0.99984759063045269833,6.619559272716956762e-05
out,EPHB3,0.60061145,-0.15771747,0.5480988071366892367,0.99984759063045269833,6.619559272716956762e-05
out,DNMT3A,0.5984257,,0.5495559377535472745,0.99984759063045269833,6.619559272716956762e-05
out,LAMP3,0.59313995,-0.053342793,0.5530874844530428991,0.99984759063045269833,6.619559272716956762e-05
out,CLEC14A,0.56228805,,0.57391979744007004527,0.99984759063045269833,6.619559272716956762e-05
out,TNFRSF17,0.5584322,0.20104463,0.5765492819775281941,0.99984759063045269833,6.619559272716956762e-05
out,ITGA5,0.5504941,-0.16235179,0.58198052351151541295,0.99984759063045269833,6.619559272716956762e-05
out,MPO,0.5501639,0.9323217,0.58220695318869286616,0.99984759063045269833,6.619559272716956762e-05
out,NEDD4,0.53843004,-0.28611106,0.59028020439336192915,0.99984759063045269833,6.619559272716956762e-05
out,AURKA,0.52700174,-0.6614156,0.59819236719698631877,0.99984759063045269833,6.619559272716956762e-05
out,CCR3,0.52378994,-0.60623187,0.60042464611795409724,0.99984759063045269833,6.619559272716956762e-05
out,SNAI2,0.5186843,-0.055609625,0.6039808834669663229,0.99984759063045269833,6.619559272716956762e-05
out,SPRY2,0.51312846,-0.15617752,0.60786145066543506577,0.99984759063045269833,6.619559272716956762e-05
out,ANGPT1,0.5053432,1.6965481,0.61331781950985697627,0.99984759063045269833,6.619559272716956762e-05
out,THBD,0.5020659,-0.13530478,0.61562118190957981767,0.99984759063045269833,6.619559272716956762e-05
out,ELN,0.49420416,4.9828725,0.6211619944285688977,0.99984759063045269833,6.619559272716956762e-05
out,PTGS2,0.49216574,-0.02565574,0.6226021756562734044,0.99984759063045269833,6.619559272716956762e-05
out,CCL26,0.4827459,5.8588924,0.6292761747987544174,0.99984759063045269833,6.619559272716956762e-05
out,PDPN,0.4536431,-0.076908186,0.65008571691299898987,0.99984759063045269833,6.619559272716956762e-05
out,TREM2,0.45244518,-1.1859202,0.6509483157661287711,0.99984759063045269833,6.619559272716956762e-05
out,MMP7,0.44624802,-0.20184475,0.65541808905070153557,0.99984759063045269833,6.619559272716956762e-05
out,CMKLR1,0.44216573,0.8955666,0.65836928156289387104,0.99984759063045269833,6.619559272716956762e-05
out,FABP2,0.43735483,,0.6618540320906129981,0.99984759063045269833,6.619559272716956762e-05
out,KITLG,0.43646252,-0.040095817,0.6625011900680071175,0.99984759063045269833,6.619559272716956762e-05
out,CLDN5,0.43262035,1.3029761,0.66529060400709527645,0.99984759063045269833,6.619559272716956762e-05
out,CCNE1,0.43125594,1.996698,0.666282281195949011,0.99984759063045269833,6.619559272716956762e-05
out,ARG1,0.4221226,0.8333925,0.6729355254628757166,0.99984759063045269833,6.619559272716956762e-05
out,DUSP1,0.41808125,-0.056755546,0.6758877207141174015,0.99984759063045269833,6.619559272716956762e-05
out,FLI1,0.4146211,1.3384669,0.6784192945510665318,0.99984759063045269833,6.619559272716956762e-05
out,CA9,0.41175312,-0.022627184,0.68052038169130701917,0.99984759063045269833,6.619559272716956762e-05
out,ENG,0.40680578,-0.2039284,0.6841506339218996757,0.99984759063045269833,6.619559272716956762e-05
out,MMP12,0.3942587,-0.23757504,0.6933900414393825429,0.99984759063045269833,6.619559272716956762e-05
out,DNMT1,0.3878815,-0.83083713,0.69810374347933756844,0.99984759063045269833,6.619559272716956762e-05
out,SELPLG,0.3876632,0.115406305,0.69826531014194126445,0.99984759063045269833,6.619559272716956762e-05
out,PDGFRA,0.3855811,-0.06764646,0.6998069383667180343,0.99984759063045269833,6.619559272716956762e-05
out,NRP1,0.38146058,-1.009395,0.7028615113776178758,0.99984759063045269833,6.619559272716956762e-05
out,PTK2,0.37570825,-0.036790013,0.7071338025327805754,0.99984759063045269833,6.619559272716956762e-05
out,SIGLEC1,0.3735143,0.21937828,0.70876571382778275066,0.99984759063045269833,6.619559272716956762e-05
out,ASCL2,0.36754093,-0.8222042,0.7132155757593006129,0.99984759063045269833,6.619559272716956762e-05
out,IL22,0.36664042,1.4348799,0.71388726092855203653,0.99984759063045269833,6.619559272716956762e-05
out,PDGFB,0.35691494,-0.387935,0.72115549553345403844,0.99984759063045269833,6.619559272716956762e-05
out,CXCR1,0.3458114,-0.6430923,0.7294844640174866779,0.99984759063045269833,6.619559272716956762e-05
out,CX3CR1,0.34164724,-2.722713,0.73261639349975105073,0.99984759063045269833,6.619559272716956762e-05
out,SMARCA4,0.34001812,-0.3429174,0.73384287949504090065,0.99984759063045269833,6.619559272716956762e-05
out,MKI67,0.33363816,-0.24808572,0.7386526176545433753,0.99984759063045269833,6.619559272716956762e-05
out,NCAM1,0.3248896,1.1929973,0.7452646346209399475,0.99984759063045269833,6.619559272716956762e-05
out,MUC2,0.31100267,1.6248627,0.7557985926752510686,0.99984759063045269833,6.619559272716956762e-05
out,IFNAR2,0.30587795,0.06404173,0.75969756714507319373,0.99984759063045269833,6.619559272716956762e-05
out,IL1B,0.3034684,-0.6807766,0.76153291074357620793,0.99984759063045269833,6.619559272716956762e-05
out,CSF2,0.30051038,3.4521763,0.7637878739514395443,0.99984759063045269833,6.619559272716956762e-05
out,MTOR,0.29861933,1.3944966,0.76523052138168323744,0.99984759063045269833,6.619559272716956762e-05
out,IDO2,0.29210293,0.7757237,0.770207934840092312,0.99984759063045269833,6.619559272716956762e-05
out,PDGFC,0.29002357,,0.7717982100540522472,0.99984759063045269833,6.619559272716956762e-05
out,CDH5,0.28563565,-0.37700263,0.77515720693148681963,0.99984759063045269833,6.619559272716956762e-05
out,FGFR2,0.2845714,-0.036462396,0.77597252603396649207,0.99984759063045269833,6.619559272716956762e-05
out,FOSL1,0.28266943,-0.14627838,0.7774302621263835533,0.99984759063045269833,6.619559272716956762e-05
out,CD1E,0.27026424,,0.78695697501208183855,0.99984759063045269833,6.619559272716956762e-05
out,HAVCR2,0.266433,-0.5230226,0.7899057627048193808,0.99984759063045269833,6.619559272716956762e-05
out,IL1R2,0.2638215,-0.14309947,0.79191745539886093663,0.99984759063045269833,6.619559272716956762e-05
out,FGF2,0.26105177,,0.7940525836261408399,0.99984759063045269833,6.619559272716956762e-05
out,TMEM59,0.2570295,0.017817868,0.7971559983359149948,0.99984759063045269833,6.619559272716956762e-05
out,IDO1,0.25576606,-0.07835315,0.7981314805876489338,0.99984759063045269833,6.619559272716956762e-05
out,SLC26A3,0.25509205,0.677854,0.7986520072979702567,0.99984759063045269833,6.619559272716956762e-05
out,PPARGC1A,0.25464997,-2.2780383,0.7989934539999575813,0.99984759063045269833,6.619559272716956762e-05
out,TLR9,0.24596962,,0.80570574320792920364,0.99984759063045269833,6.619559272716956762e-05
out,PDK4,0.24384661,0.62310696,0.8073496177156155307,0.99984759063045269833,6.619559272716956762e-05
out,DES,0.23206088,1.5359652,0.81649073233113955705,0.99984759063045269833,6.619559272716956762e-05
out,IL12B,0.23015344,0.53768563,0.81797254326895019183,0.99984759063045269833,6.619559272716956762e-05
out,BAK1,0.22600564,-0.16591688,0.8211970319932804241,0.99984759063045269833,6.619559272716956762e-05
out,ARAF,0.22332868,0.2173137,0.82327970905695191384,0.99984759063045269833,6.619559272716956762e-05
out,ANGPT2,0.2211347,-0.115416944,0.824987541896784804,0.99984759063045269833,6.619559272716956762e-05
out,COL11A1,0.21873608,1.1605088,0.8268556355716911721,0.99984759063045269833,6.619559272716956762e-05
out,HRAS,0.21684502,-0.046021026,0.8283291246348204462,0.99984759063045269833,6.619559272716956762e-05
out,MMP2,0.21251713,0.30750784,0.83170361828131034176,0.99984759063045269833,6.619559272716956762e-05
out,SMOC2,0.21097262,,0.83290863765452516354,0.99984759063045269833,6.619559272716956762e-05
out,IL5RA,0.20751248,1.3167938,0.83560964296678508223,0.99984759063045269833,6.619559272716956762e-05
out,LGR5,0.20669657,-0.0055784187,0.8362468357737335989,0.99984759063045269833,6.619559272716956762e-05
out,CD14,0.20553955,-0.3943626,0.8371505976905238011,0.99984759063045269833,6.619559272716956762e-05
out,CCL1,0.20505655,,0.83752793932260405363,0.99984759063045269833,6.619559272716956762e-05
out,XCR1,0.20450534,0.097311586,0.8379586234562897973,0.99984759063045269833,6.619559272716956762e-05
out,PKIB,0.20448624,-0.3096608,0.8379735490251263297,0.99984759063045269833,6.619559272716956762e-05
out,VEGFC,0.18965787,0.94344217,0.84957723604009871554,0.99984759063045269833,6.619559272716956762e-05
out,CCND1,0.18504891,-0.05573244,0.853190675302124113,0.99984759063045269833,6.619559272716956762e-05
out,TEK,0.18471599,,0.85345180185467461875,0.99984759063045269833,6.619559272716956762e-05
out,PLK1,0.18018344,-0.120371655,0.85700856157458649154,0.99984759063045269833,6.619559272716956762e-05
out,PDCD1LG2,0.17800584,0.22709604,0.8587183857904390205,0.99984759063045269833,6.619559272716956762e-05
out,IFNB1,0.17789942,0.6116474,0.85880196568214262065,0.99984759063045269833,6.619559272716956762e-05
out,CD68,0.16962293,3.9918458,0.8653066844161422244,0.99984759063045269833,6.619559272716956762e-05
out,ITGA1,0.16829127,,0.8663541376106860259,0.99984759063045269833,6.619559272716956762e-05
out,TSC1,0.16378601,0.098221906,0.8698996078959972955,0.99984759063045269833,6.619559272716956762e-05
out,CA7,0.1595045,,0.87327141226180748923,0.99984759063045269833,6.619559272716956762e-05
out,CXCR2,0.15729962,-0.38864338,0.87500871864986184967,0.99984759063045269833,6.619559272716956762e-05
out,FFAR2,0.15610985,-0.48555803,0.8759464269156491678,0.99984759063045269833,6.619559272716956762e-05
out,TGFB2,0.15477547,,0.8769983298185208831,0.99984759063045269833,6.619559272716956762e-05
out,LAG3,0.15060039,0.32812342,0.88029095478719754375,0.99984759063045269833,6.619559272716956762e-05
out,NKG7,0.15048578,0.1904838,0.8803813700322463687,0.99984759063045269833,6.619559272716956762e-05
out,TWIST1,0.150232,-0.1142252,0.8805815807655142935,0.99984759063045269833,6.619559272716956762e-05
out,ADAMTS4,0.15011193,0.017118132,0.8806763067840239767,0.99984759063045269833,6.619559272716956762e-05
out,SNAI1,0.149105,0.3071666,0.8814707806896058262,0.99984759063045269833,6.619559272716956762e-05
out,NOS2,0.14259405,-0.0830823,0.88661079281211785386,0.99984759063045269833,6.619559272716956762e-05
out,CD207,0.13955688,-0.45588526,0.8890101057887506153,0.99984759063045269833,6.619559272716956762e-05
out,EPCAM,0.13814336,-0.041675754,0.8901271153595069485,0.99984759063045269833,6.619559272716956762e-05
out,FZD7,0.13205811,0.5729873,0.89493832651228621966,0.99984759063045269833,6.619559272716956762e-05
out,MSH3,0.12763743,0.10524255,0.8984359020034411447,0.99984759063045269833,6.619559272716956762e-05
out,SH2D1B,0.12609565,2.3111768,0.8996562031618752231,0.99984759063045269833,6.619559272716956762e-05
out,KLRC1,0.11938006,0.4714769,0.9049742628427793756,0.99984759063045269833,6.619559272716956762e-05
out,FLT4,0.118646,-0.10974793,0.9055558170529411921,0.99984759063045269833,6.619559272716956762e-05
out,CCR1,0.11467831,,0.9087001054130527944,0.99984759063045269833,6.619559272716956762e-05
out,CDCA7,0.113335736,-0.09759799,0.90976438640688994663,0.99984759063045269833,6.619559272716956762e-05
out,MFAP5,0.1129537,,0.9100672602738602013,0.99984759063045269833,6.619559272716956762e-05
out,CD160,0.1117503,-0.0382861,0.9110213981786920989,0.99984759063045269833,6.619559272716956762e-05
out,WNT3,0.108568504,-0.12120325,0.91354474471205526775,0.99984759063045269833,6.619559272716956762e-05
out,GZMK,0.10619989,0.2153761,0.9154237553971529273,0.99984759063045269833,6.619559272716956762e-05
out,LEF1,0.10617261,0.18477893,0.91544540576009836297,0.99984759063045269833,6.619559272716956762e-05
out,KIR3DL2,0.10398956,,0.91717763666973206593,0.99984759063045269833,6.619559272716956762e-05
out,CCL7,0.10350383,2.3704133,0.91756311182308925023,0.99984759063045269833,6.619559272716956762e-05
out,IL12RB2,0.09722756,-0.6212907,0.9225456814496952873,0.99984759063045269833,6.619559272716956762e-05
out,CX3CL1,0.09659175,-0.014523821,0.92305061032668389576,0.99984759063045269833,6.619559272716956762e-05
out,KIT,0.09613058,0.0755273,0.92341686570851444493,0.99984759063045269833,6.619559272716956762e-05
out,AMOTL2,0.087657616,0.058141626,0.93014880576532965595,0.99984759063045269833,6.619559272716956762e-05
out,MSR1,0.0869263,1.3850988,0.93073009700296438496,0.99984759063045269833,6.619559272716956762e-05
out,IL6R,0.085687414,-0.015883604,0.9317149058744155221,0.99984759063045269833,6.619559272716956762e-05
out,PROX1,0.08347981,0.0088834185,0.9334700327150002863,0.99984759063045269833,6.619559272716956762e-05
out,EGF,0.08111939,0.7076741,0.93534700927771241563,0.99984759063045269833,6.619559272716956762e-05
out,E2F1,0.080742806,-4.777432,0.93564649107640562864,0.99984759063045269833,6.619559272716956762e-05
out,IL4I1,0.08054906,-0.06813215,0.9358005758420612219,0.99984759063045269833,6.619559272716956762e-05
out,TSC2,0.07957761,2.1616611,0.93657320601893601086,0.99984759063045269833,6.619559272716956762e-05
out,CCL8,0.07851064,0.4045034,0.9374218658292481354,0.99984759063045269833,6.619559272716956762e-05
out,ROS1,0.076185696,0.068255775,0.93927136436358604765,0.99984759063045269833,6.619559272716956762e-05
out,MRC1,0.06673582,-0.56217337,0.94679201856546113536,0.99984759063045269833,6.619559272716956762e-05
out,CTSG,0.066446565,0.017036855,0.9470222987549320459,0.99984759063045269833,6.619559272716956762e-05
out,EPHA2,0.064359024,-0.00568118,0.9486843565939105938,0.99984759063045269833,6.619559272716956762e-05
out,CD177,0.063444875,-3.1887856,0.9494122565771077049,0.99984759063045269833,6.619559272716956762e-05
out,TBX10,0.05998474,2.1575456,0.9521677895647348011,0.99984759063045269833,6.619559272716956762e-05
out,FGFBP2,0.058320165,-0.1677323,0.9534936066563169943,0.99984759063045269833,6.619559272716956762e-05
out,IL17A,0.056958485,-0.7261119,0.9545782643844007431,0.99984759063045269833,6.619559272716956762e-05
out,KDR,0.05283252,-0.04639975,0.9578653478852324765,0.99984759063045269833,6.619559272716956762e-05
out,DUSP6,0.049339645,0.19561107,0.96064862642114268176,0.99984759063045269833,6.619559272716956762e-05
out,NCR1,0.043759223,0.02487538,0.9650963301864692312,0.99984759063045269833,6.619559272716956762e-05
out,PRTN3,0.0428478,-0.4415708,0.9658228590753518139,0.99984759063045269833,6.619559272716956762e-05
out,CCR5,0.040675666,-0.014754508,0.9675544603535707333,0.99984759063045269833,6.619559272716956762e-05
out,TNF,0.03924031,0.12621081,0.96869879390105106953,0.99984759063045269833,6.619559272716956762e-05
out,CEACAM8,0.036369603,-4.6763945,0.97098765200674608256,0.99984759063045269833,6.619559272716956762e-05
out,TLR1,0.03322874,0.1326066,0.9734921795553641566,0.99984759063045269833,6.619559272716956762e-05
out,PLOD2,0.033084113,-0.009380407,0.97360751180887650236,0.99984759063045269833,6.619559272716956762e-05
out,IL13,0.029711302,-0.16251594,0.9762972984176099267,0.99984759063045269833,6.619559272716956762e-05
out,CD209,0.016230972,1.2432795,0.98705012666101454855,0.99984759063045269833,6.619559272716956762e-05
out,NOS3,0.01607816,-0.07287665,0.98717203824860522143,0.99984759063045269833,6.619559272716956762e-05
out,CCL22,0.011201772,0.11119028,0.99106246597361835615,0.99984759063045269833,6.619559272716956762e-05
out,IL3RA,0.0059760977,,0.9952317923626539109,0.99984759063045269833,6.619559272716956762e-05
out,IL4,0.00019101682,-0.6290886,0.99984759063045269833,0.99984759063045269833,6.619559272716956762e-05
out,CXCL2,-0.0008868638,-0.15801369,0.99929238515841545265,0.99984759063045269833,6.619559272716956762e-05
out,CCNB1,-0.001667304,0.033152442,0.99866968453979065856,0.99984759063045269833,6.619559272716956762e-05
out,TLR2,-0.0037575737,-0.07477264,0.9970018970103190492,0.99984759063045269833,6.619559272716956762e-05
out,TNFSF9,-0.007160402,0.17522857,0.99428687470392840275,0.99984759063045269833,6.619559272716956762e-05
out,CD163,-0.011799382,0.76323056,0.99058567391088203635,0.99984759063045269833,6.619559272716956762e-05
out,CD244,-0.012470669,-0.15371236,0.99005010328276488174,0.99984759063045269833,6.619559272716956762e-05
out,KIR2DL4,-0.015046667,-0.13981043,0.9879949491567926456,0.99984759063045269833,6.619559272716956762e-05
out,FGFR1,-0.019625613,-0.024397098,0.9843420309781195643,0.99984759063045269833,6.619559272716956762e-05
out,PDGFA,-0.02436283,0.077482246,0.9805631962311975869,0.99984759063045269833,6.619559272716956762e-05
out,CHEK1,-0.02613383,0.07287122,0.9791505941470427521,0.99984759063045269833,6.619559272716956762e-05
out,RET,-0.02636305,3.0849843,0.9789677658962813167,0.99984759063045269833,6.619559272716956762e-05
out,STAT3,-0.03123398,-0.41090977,0.97508294207002788045,0.99984759063045269833,6.619559272716956762e-05
out,CEACAM1,-0.03128037,-0.1908204,0.9750459464427536638,0.99984759063045269833,6.619559272716956762e-05
out,APC,-0.031495944,-0.14924125,0.9748740262922588329,0.99984759063045269833,6.619559272716956762e-05
out,TNFSF10,-0.03408286,0.004779533,0.9728110778179508422,0.99984759063045269833,6.619559272716956762e-05
out,CD274,-0.03460133,0.4892191,0.9723976391180390033,0.99984759063045269833,6.619559272716956762e-05
out,CCL11,-0.034844197,0.6267263,0.9722039782711090483,0.99984759063045269833,6.619559272716956762e-05
out,COL6A3,-0.0418627,0.06123506,0.9666081512297115541,0.99984759063045269833,6.619559272716956762e-05
out,LGR6,-0.043284412,0.02634155,0.96547481770677889834,0.99984759063045269833,6.619559272716956762e-05
out,HGF,-0.050513033,-0.14165151,0.9597135635983593538,0.99984759063045269833,6.619559272716956762e-05
out,CCR6,-0.05126073,-0.07360887,0.95911776169719653584,0.99984759063045269833,6.619559272716956762e-05
out,MYH11,-0.05722045,0.9787535,0.9543695861598291419,0.99984759063045269833,6.619559272716956762e-05
out,PTEN,-0.0617994,0.5921981,0.950722582529427207,0.99984759063045269833,6.619559272716956762e-05
out,ELANE,-0.06699233,0.23744255,0.9465878115496316747,0.99984759063045269833,6.619559272716956762e-05
out,CLCA1,-0.06725429,2.1969273,0.94637926332564337173,0.99984759063045269833,6.619559272716956762e-05
out,GZMH,-0.069000736,-0.41682634,0.94498903641728859704,0.99984759063045269833,6.619559272716956762e-05
out,TBX3,-0.06951648,0.02778962,0.9445785168838785051,0.99984759063045269833,6.619559272716956762e-05
out,CCL28,-0.07072261,-0.07467125,0.9436185235584046982,0.99984759063045269833,6.619559272716956762e-05
out,CD1B,-0.074441984,,0.94065870381279714785,0.99984759063045269833,6.619559272716956762e-05
out,TCF7L2,-0.07657864,-0.0030822374,0.93895874978272253486,0.99984759063045269833,6.619559272716956762e-05
out,TGM2,-0.07872622,-0.24180679,0.9372503917168339971,0.99984759063045269833,6.619559272716956762e-05
out,ROR1,-0.07976044,0.35266936,0.93642779069853054885,0.99984759063045269833,6.619559272716956762e-05
out,PTGDR2,-0.08784863,-0.38848132,0.9299969820894632422,0.99984759063045269833,6.619559272716956762e-05
out,TNFSF4,-0.08855812,-1.0346463,0.92943308792771761606,0.99984759063045269833,6.619559272716956762e-05
out,FASLG,-0.09253673,0.027528733,0.92627160737791325307,0.99984759063045269833,6.619559272716956762e-05
out,DKK1,-0.09768873,0.3113545,0.9221794650017358652,0.99984759063045269833,6.619559272716956762e-05
out,CXCL5,-0.103274606,0.2959021,0.91774502818234071633,0.99984759063045269833,6.619559272716956762e-05
out,IKZF4,-0.10427062,-0.3608192,0.9169545897096702536,0.99984759063045269833,6.619559272716956762e-05
out,CCL4,-0.11564158,-0.022647772,0.9079366062736542453,0.99984759063045269833,6.619559272716956762e-05
out,IL21,-0.117366195,-1.2560146,0.90656987453098580865,0.99984759063045269833,6.619559272716956762e-05
out,CXCL10,-0.1183049,1.3931344,0.90582607325386843566,0.99984759063045269833,6.619559272716956762e-05
out,XCL1,-0.119418256,0.14322016,0.9049439974733509695,0.99984759063045269833,6.619559272716956762e-05
out,IL10,-0.12724176,-0.32604963,0.89874905384685077614,0.99984759063045269833,6.619559272716956762e-05
out,SMO,-0.12987779,-0.06111504,0.8966631143583412289,0.99984759063045269833,6.619559272716956762e-05
out,IRF5,-0.1300306,-0.10097849,0.89654221208895990003,0.99984759063045269833,6.619559272716956762e-05
out,PREX2,-0.13026528,0.09866772,0.8963565454252065967,0.99984759063045269833,6.619559272716956762e-05
out,IFNAR1,-0.13087381,0.12511458,0.89587513391330997337,0.99984759063045269833,6.619559272716956762e-05
out,KLRF1,-0.13511711,0.12751852,0.89251928154306758856,0.99984759063045269833,6.619559272716956762e-05
out,TNFRSF9,-0.14063478,0.1723315,0.88815848002808261974,0.99984759063045269833,6.619559272716956762e-05
out,ESCO2,-0.14107138,0.044238538,0.8878135543738998603,0.99984759063045269833,6.619559272716956762e-05
out,CHEK2,-0.14757141,-0.7826179,0.8826810213698099705,0.99984759063045269833,6.619559272716956762e-05
out,NFE2L2,-0.15839387,-0.003391318,0.87414644001039010224,0.99984759063045269833,6.619559272716956762e-05
out,CCL2,-0.16301921,-0.14669397,0.8705033090664409112,0.99984759063045269833,6.619559272716956762e-05
out,FAP,-0.16385423,-0.13680916,0.8698459014949423418,0.99984759063045269833,6.619559272716956762e-05
out,IGF1,-0.16455281,-0.42644608,0.86929598253990236767,0.99984759063045269833,6.619559272716956762e-05
out,CSF2RA,-0.1696202,0.17066766,0.8653088305953462456,0.99984759063045269833,6.619559272716956762e-05
out,CASP8,-0.1711347,-0.31983608,0.8641178542972209886,0.99984759063045269833,6.619559272716956762e-05
out,FLT1,-0.1855974,-0.73071194,0.8527604937018353759,0.99984759063045269833,6.619559272716956762e-05
out,BTLA,-0.1859194,,0.8525079696713705468,0.99984759063045269833,6.619559272716956762e-05
out,BRCA1,-0.18976974,0.7762132,0.8494895597696366929,0.99984759063045269833,6.619559272716956762e-05
out,CXCL12,-0.19262409,0.39455298,0.8472533781152099541,0.99984759063045269833,6.619559272716956762e-05
out,CD226,-0.19378111,-0.93798184,0.8463472826547977501,0.99984759063045269833,6.619559272716956762e-05
out,DDIT3,-0.19419861,0.52366513,0.84602036877650765856,0.99984759063045269833,6.619559272716956762e-05
out,CTSW,-0.19729854,0.3972117,0.84359391930100469104,0.99984759063045269833,6.619559272716956762e-05
out,AKT2,-0.2021531,-0.15362762,0.83979703750662837436,0.99984759063045269833,6.619559272716956762e-05
out,FGF1,-0.2065192,-0.8478067,0.83638537018410141766,0.99984759063045269833,6.619559272716956762e-05
