group,names,scores,logfoldchanges,pvals,pvals_adj,-log10(pvals_adj)
in,NCR1,-1.9801922,,0.047681941365397551014,0.13780907909074438522,0.8607221694449207479
in,CXCL8,-2.0090697,0.23315302,0.044529755430139414396,0.12944696345970760354,0.8879081327004143695
in,CD244,-2.0492952,-2.5274808,0.040433262697865270108,0.12033709136269424289,0.9196004899392435839
in,FGFR2,-2.0665436,0.20954838,0.03877719239979501853,0.116099378442500053565,0.93517010532357080317
in,MMP11,-2.079299,,0.03758988118085119373,0.11322253367726262119,0.94606713076442520006
in,LRP5,-2.1094835,0.12529926,0.03490286765279145692,0.10641118186826663272,0.9730127332390298217
in,MAFB,-2.115033,0.36950448,0.034427138144072458315,0.10560471823335108865,0.97631667785397858447
in,IFNGR2,-2.1571808,0.032385606,0.03099157507716310267,0.09565300949741697978,1.0193013613652759346
in,LAMP3,-2.2277007,0.14418635,0.025900479514510115625,0.080436271784192908685,1.0945480671289428857
in,IL4I1,-2.2371569,-1.961106,0.02527608248833836807,0.07898775777605740456,1.1024402143082957949
in,PDPN,-2.281517,0.08347989,0.022517869514689630578,0.070810910423552295145,1.149899821806165407
in,TGFBI,-2.310574,1.8705106,0.020856399437162432414,0.0660012640416532681,1.1804477468663429065
in,MMP12,-2.3205528,1.1233771,0.020310991562202704991,0.064684686503830274296,1.1891985223305713382
in,CA9,-2.340453,0.048108924,0.019260372032988515995,0.062130232364479086316,1.2066970221405893108
in,ERBB3,-2.3407128,0.22341518,0.019246964098975697516,0.062130232364479086316,1.2066970221405893108
in,CCR1,-2.390463,,0.016827136627080980374,0.05535242311539795984,1.256863362633276497
in,IKZF2,-2.3908367,-0.37266883,0.016810026405164085056,0.05535242311539795984,1.256863362633276497
in,ATF3,-2.3983135,0.11278575,0.016470757998696464869,0.054902526662321551876,1.2604076684778901385
in,PRF1,-2.4517145,-0.57580924,0.0142177421244514216175,0.047710544041783292668,1.3213856311669743465
in,SRC,-2.4676266,0.14215717,0.013601215187596278622,0.045950051309446890424,1.3377139993290731337
in,CCND1,-2.493104,0.36109596,0.012663179800366290706,0.04307204013730030895,1.3658045570883859634
in,AKT1,-2.5305705,0.3008161,0.011387717546237548574,0.03954068592443593655,1.4029558011170937885
in,BAX,-2.5738316,-0.50582117,0.010057923511650249809,0.035415223632571303514,1.450810011465901057
in,CTLA4,-2.5781994,-0.18339787,0.009931666334181826761,0.035218674943907193886,1.4532269878172009694
in,BIRC5,-2.6489692,0.24075218,0.008073770042715970596,0.029252790009840469454,1.5338327063991153929
in,KITLG,-2.6744738,0.30834705,0.0074846628047596838046,0.027316287608611981852,1.5635783233157804445
in,ERBB2,-2.6865633,0.1632132,0.0072191260309237064927,0.026540904525454801777,1.5760842802764148465
in,CD14,-2.7279913,,0.0063721270632477828785,0.023600470604621417298,1.6270793369047875285
in,LAG3,-2.7409434,-0.7128836,0.006126304335888360479,0.022859344536896867434,1.6409362266130876692
in,NRAS,-2.7801366,0.11975619,0.005433604600944478072,0.020427084965956684298,1.6897936046610392075
in,PCNA,-2.792091,0.30346864,0.0052368624756318612676,0.019925352107261134343,1.7005939953075385141
in,ELN,-2.8096545,-3.4019432,0.0049594703199182851167,0.019074885845839557874,1.7195380524121546388
in,MET,-2.8220935,0.1076059,0.004771125826011936126,0.018492735759736186885,1.7329988358679195295
in,CDK4,-2.893334,0.17502917,0.0038117587511875402825,0.0152174884166861694446,1.8176570201529854003
in,CCR5,-2.9001575,-0.8956051,0.0037297522990757821758,0.015039323786595896332,1.8227716904965152882
in,PDCD1,-2.9066164,-0.3547674,0.0036536094133994608674,0.014852070786176670841,1.8282129895581421488
in,NFE2L2,-2.9645572,0.046404682,0.003031190083051098997,0.0126299586793795787926,1.8985980702955633951
in,SERPINE1,-3.0355234,0.24682891,0.0024011857541203713087,0.010089015773615005178,1.996151198969904441
in,FOXM1,-3.0759501,0.21138781,0.0020983300187380196297,0.009044525942836291119,2.043614191192856152
in,SNAI2,-3.1035876,0.22672372,0.0019118965241639068915,0.0083855110708943286085,2.0764704633494412945
in,PTK2,-3.1420152,0.07461653,0.0016778937698645110792,0.0074243087162146502098,2.1293439776619121234
in,HRAS,-3.1540604,0.13677564,0.0016101583127958584308,0.0071882067535529396013,2.1433794398218554158
in,CSF3R,-3.3037026,0.29519644,0.0009541700855592760884,0.0042980634484652072147,2.3667271776963818022
in,BMP1,-3.5016694,-1.9852327,0.00046235284698889034076,0.00210160384994950147,2.677449144632771911
in,ZBED2,-3.5448182,-2.0876822,0.00039288402927740924712,0.0018022203177862810078,2.7441921184900887984
in,TIGIT,-3.5659714,0.014481993,0.00036251092560823602352,0.001678291322260352025,2.7751326509753264054
in,EGR1,-3.5664966,0.61174214,0.00036178560795558349248,0.001678291322260352025,2.7751326509753264054
in,TNC,-3.7930334,0.25150126,0.00014881822496682641475,0.00070865821412774486314,3.1495631745600007332
in,HIF1A,-3.794944,0.066009946,0.00014767669219499022343,0.00070865821412774486314,3.1495631745600007332
in,STAT3,-3.8591046,,0.000113803198087737586454,0.000552442709163774681,3.2577127536322332702
in,SOX2,-3.9482358,0.083481275,7.872924858239007588e-05,0.00038592768912936315905,3.4134940610121900747
in,GZMA,-4.0448165,-0.55761784,5.2364130984085742145e-05,0.0002618206549204287175,3.581996095126268552
in,ICAM1,-4.0466747,0.30303895,5.1950348717939204594e-05,0.0002618206549204287175,3.581996095126268552
in,PDGFRB,-4.1023784,,4.089245834981867833e-05,0.00021078586778257050126,3.6761585099195909047
in,NKG7,-4.1029944,-0.8979497,4.0783722941307179672e-05,0.00021078586778257050126,3.6761585099195909047
in,CDKN1A,-4.1092663,0.14307158,3.9691838650930172025e-05,0.00020890441395226405901,3.6800523836919757658
in,CD248,-4.259628,,2.047677091128232224e-05,0.00011128679843088219183,3.953556351466475479
in,MCM2,-4.260194,0.16806275,2.0424950957291508906e-05,0.00011128679843088219183,3.953556351466475479
in,LRP1,-4.3135076,0.90511197,1.6068474072808068104e-05,8.926930040448927703e-05,4.049297868739753885
in,LMNA,-4.334362,0.28011447,1.4618349863850860275e-05,8.212556103286999972e-05,4.085521650581053432
in,WWTR1,-4.3431325,0.2951616,1.4046529412610991619e-05,7.980982620801700808e-05,4.0979436348998580578
in,GZMB,-4.4231377,-2.1006327,9.7277613874349506425e-06,5.655675225252878777e-05,4.247515537671246483
in,MUC1,-4.523908,0.18766692,6.0708048961527856234e-06,3.6135743429480864184e-05,4.442063006007550401
in,SOCS3,-4.541438,0.7513859,5.587177372685663141e-06,3.4068154711497946024e-05,4.4676513891887205845
in,LAMC2,-4.6164913,0.11935334,3.9028211306541283138e-06,2.4701399561102079265e-05,4.607278439272963622
in,LAMB3,-4.732526,0.0662786,2.2174327863381913167e-06,1.43989141970012426465e-05,4.8416702562401766063
in,LDHA,-4.7941537,0.16134162,1.6336299855233148976e-06,1.0747565694232334875e-05,4.9686898915884479826
in,GZMH,-4.865999,-1.4917487,1.1388005286471242938e-06,7.592003524314161959e-06,5.1196435989751475993
in,TNFRSF4,-4.943372,-0.84139675,7.6782889853526795243e-07,5.188033098211270052e-06,5.284997261900859782
in,CD8A,-4.946208,-0.760405,7.5673123686434144096e-07,5.1830906634543934603e-06,5.2854111943451924068
in,CXCL1,-5.0283933,0.14289637,4.946072567068808165e-07,3.4831496951188794964e-06,5.4580278604923598115
in,COL4A1,-5.289726,1.4604578,1.2249989485237984708e-07,8.749992489455702077e-07,6.057992319753611847
in,CCR8,-5.475914,-1.250561,4.3525938123637536914e-08,3.154053487220110987e-07,6.5011309460712940846
in,FCGR3A,-5.5717974,1.0319599,2.521243036757154802e-08,1.8815246542963839988e-07,6.7254900865895464912
in,CD276,-5.6518836,0.17724855,1.5869925326123227495e-08,1.2022670701608505417e-07,6.9199990479625910437
in,IDH1,-5.757473,0.21257246,8.538231580711767204e-09,6.776374270406164826e-08,7.169002615209333166
in,SFRP2,-5.8107915,-0.5070376,6.2178100430991742635e-09,5.0143629379832052754e-08,7.2997842351446694817
in,HAVCR2,-5.913013,-1.2470253,3.3590536996625717668e-09,2.8466556776801458735e-08,7.5456650605407578234
in,CDH1,-6.0326457,0.05994724,1.6129657663084023621e-09,1.3904877295762089058e-08,7.856832839234813352
in,CSF1,-6.0588512,-1.0966921,1.3709699662346303658e-09,1.2026052335391494669e-08,7.91987691050862395
in,EGFR,-6.3391004,0.055996694,2.3111059580759921009e-10,2.1399129241444371745e-09,8.669603898301729827
in,TNFRSF9,-6.506371,-2.0577161,7.698799472908945382e-11,7.5478426204989666693e-10,9.122177163854407381
in,YAP1,-6.7593484,0.101084806,1.3861372777878773841e-11,1.4144257936610993307e-10,9.849419832405562443
in,TNFRSF18,-6.8628445,-1.276823,6.7502628785721326234e-12,7.031523831845971496e-11,10.152950546950730795
in,FGFR3,-7.084087,0.06490529,1.3996409439029652249e-12,1.521348852068440648e-11,10.817771188868326468
in,PGF,-7.521734,0.08189299,5.4054429324122055357e-14,6.756803665515257046e-13,12.170258700317607955
in,CEBPB,-7.5929036,0.48523828,3.1281574302850701147e-14,4.0104582439552181928e-13,12.396806001082845618
in,TP63,-8.005671,0.074453905,1.188172618480042785e-15,1.6181249990114647521e-14,13.790987932486369339
in,NDUFA4L2,-8.473222,0.09315238,2.386966518048984856e-17,3.4099521686414068138e-16,15.467251712808320125
in,FOS,-8.61027,0.16081882,7.288903628556042964e-18,1.07189759243471215887e-16,15.969846704535956743
in,FOXP3,-8.864887,-1.061345,7.6581242876539886673e-19,1.1965819199459356739e-17,16.922057563525590066
in,SPP1,-8.909271,3.6196902,5.136911572694357832e-19,8.561519287823930298e-18,17.067449160583275413
in,JUNB,-9.624892,0.305484,6.277251389671746641e-22,1.207163728783028248e-20,19.918233822127457952
in,CXCR6,-9.702013,-0.893381,2.9560689379730907783e-22,6.158476954110605898e-21,20.210526679428104012
in,COL5A1,-9.889647,-1.4604602,4.6165350888988589809e-23,1.0492125202042862773e-21,20.979136535634875767
in,IL2RB,-10.018721,-0.7586865,1.2612488283676935876e-23,3.0029734008754606178e-22,21.522448514588954848
in,BCL2L1,-10.53932,0.56413716,5.690861857352348778e-26,1.4975952256190391424e-24,23.824605553148311719
in,JUN,-12.197427,0.16064924,3.2080112657139840826e-34,1.0025035205356199403e-32,31.998914093574105828
in,FN1,-12.408463,-2.0192819,2.3512560581370905498e-35,8.397343064775323392e-34,33.075858103799363065
in,ACTA2,-12.957417,-1.4061531,2.1331258411834287626e-38,8.8880243382642856844e-37,36.051194764827831647
in,SERPINA1,-14.672566,0.34713387,9.662008117526346427e-49,4.831004058763173092e-47,46.315962597641257316
in,VEGFA,-15.29759,0.06310361,7.934081885692972782e-53,4.407823269829429385e-51,50.35577582669632026
in,PKM,-19.35122,0.11745306,1.9907838578118796867e-83,1.6589865481765663251e-81,80.78015713542010811
in,COL1A1,-22.616936,-2.128719,2.952851089710536184e-113,3.691063862138170363e-111,110.43284844065254773
in,S100A9,-25.37014,0.07659835,5.3879533430071289165e-142,8.979922238345214987e-140,139.04672742409035692
out,S100A9,25.37014,-0.07659835,5.3879533430071289165e-142,8.979922238345214987e-140,139.04672742409035692
out,COL1A1,22.616936,2.128719,2.952851089710536184e-113,3.691063862138170363e-111,110.43284844065254773
out,PKM,19.35122,-0.11745306,1.9907838578118796867e-83,1.6589865481765663251e-81,80.78015713542010811
out,VEGFA,15.29759,-0.06310361,7.934081885692972782e-53,4.407823269829429385e-51,50.35577582669632026
out,SERPINA1,14.672566,-0.34713387,9.662008117526346427e-49,4.831004058763173092e-47,46.315962597641257316
out,ACTA2,12.957417,1.4061531,2.1331258411834287626e-38,8.8880243382642856844e-37,36.051194764827831647
out,FN1,12.408463,2.0192819,2.3512560581370905498e-35,8.397343064775323392e-34,33.075858103799363065
out,JUN,12.197427,-0.16064924,3.2080112657139840826e-34,1.0025035205356199403e-32,31.998914093574105828
out,BCL2L1,10.53932,-0.56413716,5.690861857352348778e-26,1.4975952256190391424e-24,23.824605553148311719
out,IL2RB,10.018721,0.7586865,1.2612488283676935876e-23,3.0029734008754606178e-22,21.522448514588954848
out,COL5A1,9.889647,1.4604602,4.6165350888988589809e-23,1.0492125202042862773e-21,20.979136535634875767
out,CXCR6,9.702013,0.893381,2.9560689379730907783e-22,6.158476954110605898e-21,20.210526679428104012
out,JUNB,9.624892,-0.305484,6.277251389671746641e-22,1.207163728783028248e-20,19.918233822127457952
out,SPP1,8.909271,-3.6196902,5.136911572694357832e-19,8.561519287823930298e-18,17.067449160583275413
out,FOXP3,8.864887,1.061345,7.6581242876539886673e-19,1.1965819199459356739e-17,16.922057563525590066
out,FOS,8.61027,-0.16081882,7.288903628556042964e-18,1.07189759243471215887e-16,15.969846704535956743
out,NDUFA4L2,8.473222,-0.09315238,2.386966518048984856e-17,3.4099521686414068138e-16,15.467251712808320125
out,TP63,8.005671,-0.074453905,1.188172618480042785e-15,1.6181249990114647521e-14,13.790987932486369339
out,CEBPB,7.5929036,-0.48523828,3.1281574302850701147e-14,4.0104582439552181928e-13,12.396806001082845618
out,PGF,7.521734,-0.08189299,5.4054429324122055357e-14,6.756803665515257046e-13,12.170258700317607955
out,FGFR3,7.084087,-0.06490529,1.3996409439029652249e-12,1.521348852068440648e-11,10.817771188868326468
out,TNFRSF18,6.8628445,1.276823,6.7502628785721326234e-12,7.031523831845971496e-11,10.152950546950730795
out,YAP1,6.7593484,-0.101084806,1.3861372777878773841e-11,1.4144257936610993307e-10,9.849419832405562443
out,TNFRSF9,6.506371,2.0577161,7.698799472908945382e-11,7.5478426204989666693e-10,9.122177163854407381
out,EGFR,6.3391004,-0.055996694,2.3111059580759921009e-10,2.1399129241444371745e-09,8.669603898301729827
out,CSF1,6.0588512,1.0966921,1.3709699662346303658e-09,1.2026052335391494669e-08,7.91987691050862395
out,CDH1,6.0326457,-0.05994724,1.6129657663084023621e-09,1.3904877295762089058e-08,7.856832839234813352
out,HAVCR2,5.913013,1.2470253,3.3590536996625717668e-09,2.8466556776801458735e-08,7.5456650605407578234
out,SFRP2,5.8107915,0.5070376,6.2178100430991742635e-09,5.0143629379832052754e-08,7.2997842351446694817
out,IDH1,5.757473,-0.21257246,8.538231580711767204e-09,6.776374270406164826e-08,7.169002615209333166
out,CD276,5.6518836,-0.17724855,1.5869925326123227495e-08,1.2022670701608505417e-07,6.9199990479625910437
out,FCGR3A,5.5717974,-1.0319599,2.521243036757154802e-08,1.8815246542963839988e-07,6.7254900865895464912
out,CCR8,5.475914,1.250561,4.3525938123637536914e-08,3.154053487220110987e-07,6.5011309460712940846
out,COL4A1,5.289726,-1.4604578,1.2249989485237984708e-07,8.749992489455702077e-07,6.057992319753611847
out,CXCL1,5.0283933,-0.14289637,4.946072567068808165e-07,3.4831496951188794964e-06,5.4580278604923598115
out,CD8A,4.946208,0.760405,7.5673123686434144096e-07,5.1830906634543934603e-06,5.2854111943451924068
out,TNFRSF4,4.943372,0.84139675,7.6782889853526795243e-07,5.188033098211270052e-06,5.284997261900859782
out,GZMH,4.865999,1.4917487,1.1388005286471242938e-06,7.592003524314161959e-06,5.1196435989751475993
out,LDHA,4.7941537,-0.16134162,1.6336299855233148976e-06,1.0747565694232334875e-05,4.9686898915884479826
out,LAMB3,4.732526,-0.0662786,2.2174327863381913167e-06,1.43989141970012426465e-05,4.8416702562401766063
out,LAMC2,4.6164913,-0.11935334,3.9028211306541283138e-06,2.4701399561102079265e-05,4.607278439272963622
out,SOCS3,4.541438,-0.7513859,5.587177372685663141e-06,3.4068154711497946024e-05,4.4676513891887205845
out,MUC1,4.523908,-0.18766692,6.0708048961527856234e-06,3.6135743429480864184e-05,4.442063006007550401
out,GZMB,4.4231377,2.1006327,9.7277613874349506425e-06,5.655675225252878777e-05,4.247515537671246483
out,WWTR1,4.3431325,-0.2951616,1.4046529412610991619e-05,7.980982620801700808e-05,4.0979436348998580578
out,LMNA,4.334362,-0.28011447,1.4618349863850860275e-05,8.212556103286999972e-05,4.085521650581053432
out,LRP1,4.3135076,-0.90511197,1.6068474072808068104e-05,8.926930040448927703e-05,4.049297868739753885
out,MCM2,4.260194,-0.16806275,2.0424950957291508906e-05,0.00011128679843088219183,3.953556351466475479
out,CD248,4.259628,,2.047677091128232224e-05,0.00011128679843088219183,3.953556351466475479
out,CDKN1A,4.1092663,-0.14307158,3.9691838650930172025e-05,0.00020890441395226405901,3.6800523836919757658
out,NKG7,4.1029944,0.8979497,4.0783722941307179672e-05,0.00021078586778257050126,3.6761585099195909047
out,PDGFRB,4.1023784,,4.089245834981867833e-05,0.00021078586778257050126,3.6761585099195909047
out,ICAM1,4.0466747,-0.30303895,5.1950348717939204594e-05,0.0002618206549204287175,3.581996095126268552
out,GZMA,4.0448165,0.55761784,5.2364130984085742145e-05,0.0002618206549204287175,3.581996095126268552
out,SOX2,3.9482358,-0.083481275,7.872924858239007588e-05,0.00038592768912936315905,3.4134940610121900747
out,STAT3,3.8591046,,0.000113803198087737586454,0.000552442709163774681,3.2577127536322332702
out,HIF1A,3.794944,-0.066009946,0.00014767669219499022343,0.00070865821412774486314,3.1495631745600007332
out,TNC,3.7930334,-0.25150126,0.00014881822496682641475,0.00070865821412774486314,3.1495631745600007332
out,EGR1,3.5664966,-0.61174214,0.00036178560795558349248,0.001678291322260352025,2.7751326509753264054
out,TIGIT,3.5659714,-0.014481993,0.00036251092560823602352,0.001678291322260352025,2.7751326509753264054
out,ZBED2,3.5448182,2.0876822,0.00039288402927740924712,0.0018022203177862810078,2.7441921184900887984
out,BMP1,3.5016694,1.9852327,0.00046235284698889034076,0.00210160384994950147,2.677449144632771911
out,CSF3R,3.3037026,-0.29519644,0.0009541700855592760884,0.0042980634484652072147,2.3667271776963818022
out,HRAS,3.1540604,-0.13677564,0.0016101583127958584308,0.0071882067535529396013,2.1433794398218554158
out,PTK2,3.1420152,-0.07461653,0.0016778937698645110792,0.0074243087162146502098,2.1293439776619121234
out,SNAI2,3.1035876,-0.22672372,0.0019118965241639068915,0.0083855110708943286085,2.0764704633494412945
out,FOXM1,3.0759501,-0.21138781,0.0020983300187380196297,0.009044525942836291119,2.043614191192856152
out,SERPINE1,3.0355234,-0.24682891,0.0024011857541203713087,0.010089015773615005178,1.996151198969904441
out,NFE2L2,2.9645572,-0.046404682,0.003031190083051098997,0.0126299586793795787926,1.8985980702955633951
out,PDCD1,2.9066164,0.3547674,0.0036536094133994608674,0.014852070786176670841,1.8282129895581421488
out,CCR5,2.9001575,0.8956051,0.0037297522990757821758,0.015039323786595896332,1.8227716904965152882
out,CDK4,2.893334,-0.17502917,0.0038117587511875402825,0.0152174884166861694446,1.8176570201529854003
out,MET,2.8220935,-0.1076059,0.004771125826011936126,0.018492735759736186885,1.7329988358679195295
out,ELN,2.8096545,3.4019432,0.0049594703199182851167,0.019074885845839557874,1.7195380524121546388
out,PCNA,2.792091,-0.30346864,0.0052368624756318612676,0.019925352107261134343,1.7005939953075385141
out,NRAS,2.7801366,-0.11975619,0.005433604600944478072,0.020427084965956684298,1.6897936046610392075
out,LAG3,2.7409434,0.7128836,0.006126304335888360479,0.022859344536896867434,1.6409362266130876692
out,CD14,2.7279913,,0.0063721270632477828785,0.023600470604621417298,1.6270793369047875285
out,ERBB2,2.6865633,-0.1632132,0.0072191260309237064927,0.026540904525454801777,1.5760842802764148465
out,KITLG,2.6744738,-0.30834705,0.0074846628047596838046,0.027316287608611981852,1.5635783233157804445
out,BIRC5,2.6489692,-0.24075218,0.008073770042715970596,0.029252790009840469454,1.5338327063991153929
out,CTLA4,2.5781994,0.18339787,0.009931666334181826761,0.035218674943907193886,1.4532269878172009694
out,BAX,2.5738316,0.50582117,0.010057923511650249809,0.035415223632571303514,1.450810011465901057
out,AKT1,2.5305705,-0.3008161,0.011387717546237548574,0.03954068592443593655,1.4029558011170937885
out,CCND1,2.493104,-0.36109596,0.012663179800366290706,0.04307204013730030895,1.3658045570883859634
out,SRC,2.4676266,-0.14215717,0.013601215187596278622,0.045950051309446890424,1.3377139993290731337
out,PRF1,2.4517145,0.57580924,0.0142177421244514216175,0.047710544041783292668,1.3213856311669743465
out,ATF3,2.3983135,-0.11278575,0.016470757998696464869,0.054902526662321551876,1.2604076684778901385
out,IKZF2,2.3908367,0.37266883,0.016810026405164085056,0.05535242311539795984,1.256863362633276497
out,CCR1,2.390463,,0.016827136627080980374,0.05535242311539795984,1.256863362633276497
out,ERBB3,2.3407128,-0.22341518,0.019246964098975697516,0.062130232364479086316,1.2066970221405893108
out,CA9,2.340453,-0.048108924,0.019260372032988515995,0.062130232364479086316,1.2066970221405893108
out,MMP12,2.3205528,-1.1233771,0.020310991562202704991,0.064684686503830274296,1.1891985223305713382
out,TGFBI,2.310574,-1.8705106,0.020856399437162432414,0.0660012640416532681,1.1804477468663429065
out,PDPN,2.281517,-0.08347989,0.022517869514689630578,0.070810910423552295145,1.149899821806165407
out,IL4I1,2.2371569,1.961106,0.02527608248833836807,0.07898775777605740456,1.1024402143082957949
out,LAMP3,2.2277007,-0.14418635,0.025900479514510115625,0.080436271784192908685,1.0945480671289428857
out,IFNGR2,2.1571808,-0.032385606,0.03099157507716310267,0.09565300949741697978,1.0193013613652759346
out,MAFB,2.115033,-0.36950448,0.034427138144072458315,0.10560471823335108865,0.97631667785397858447
out,LRP5,2.1094835,-0.12529926,0.03490286765279145692,0.10641118186826663272,0.9730127332390298217
out,MMP11,2.079299,,0.03758988118085119373,0.11322253367726262119,0.94606713076442520006
out,FGFR2,2.0665436,-0.20954838,0.03877719239979501853,0.116099378442500053565,0.93517010532357080317
out,CD244,2.0492952,2.5274808,0.040433262697865270108,0.12033709136269424289,0.9196004899392435839
out,CXCL8,2.0090697,-0.23315302,0.044529755430139414396,0.12944696345970760354,0.8879081327004143695
out,NCR1,1.9801922,,0.047681941365397551014,0.13780907909074438522,0.8607221694449207479
out,WNT5A,1.9763157,-0.15366009,0.048119023101560763622,0.13827305488954244606,0.8592624421097822129
out,CCL4,1.9715261,0.66292036,0.048663726783155107636,0.13870483936477567832,0.85790838627528324506
out,C1QC,1.9701245,0.43343467,0.04882410345640103566,0.13870483936477567832,0.85790838627528324506
out,GNLY,1.9429722,0.67734426,0.052019521946078235708,0.1461222526575231273,0.83528364121517922517
out,PLVAP,1.9331608,-0.3755036,0.05321639980264193659,0.14864916145989368057,0.82783753633706691125
out,CDCA7,1.9148906,-0.6760317,0.055506445936774145844,0.15418457204659485882,0.8119590803073693459
out,IL2RA,1.8980628,0.25408122,0.057687802435534819845,0.15848297372399675065,0.8000173884298448316
out,CTNNB1,1.7811097,-0.44203085,0.07489453750890866235,0.20241766894299639823,0.6937515808167963691
out,E2F1,1.7255796,-1.9023783,0.084423060418945761185,0.2269437108036176376,0.6440818481761691978
out,MKI67,1.6842854,-1.3412577,0.09212652025196842176,0.24501734109566070119,0.61080317736754459256
out,PLK1,1.6599764,-0.30918026,0.096919218841533136266,0.25371523256945849312,0.59565345779888989207
out,TEAD4,1.6392245,-0.37286913,0.10116650426465342849,0.26345443818920161183,0.57929448084581617375
out,DUSP1,1.6319361,-1.0006987,0.102692957401942189244,0.26604393109311447185,0.57504664360952234287
out,CXCR3,1.5866729,0.18488583,0.11258675755440818167,0.28575319176245728148,0.54400890998926428
out,AURKA,1.5802298,-0.512824,0.11405425278115112475,0.28801578985139170141,0.54058370231940232326
out,EZH2,1.5691645,0.34272826,0.116609612888931901686,0.29298897710786908632,0.53314871845571342547
out,NOTCH1,1.5602276,0.11835198,0.11870608845671916376,0.2967652211417978747,0.52758699675968154615
out,LGALS9,1.5016527,-0.08565903,0.13318680710679420276,0.32967031462077772686,0.48192015742710828647
out,PLOD2,1.4664909,-0.11563075,0.14251461669718229475,0.34930053112054487707,0.4568007540057929885
out,MCM6,1.4283011,-0.028463034,0.15320520664504644337,0.37006088561605421372,0.43172681617164422813
out,TMEM37,1.4101459,-0.19941387,0.15849661855863594884,0.38100148691979796034,0.41907332941676077236
out,CTSW,1.4011234,0.19266587,0.16117717303546830188,0.38375517389397217904,0.41594575619630835698
out,EPCAM,1.3889774,-0.14834177,0.16483961955007864209,0.39061521220397782406,0.408250847459840014
out,PTGS2,1.3619373,-0.060660128,0.17321766492456203146,0.4085322285956651811,0.38877367683254184473
out,MYBL2,1.3523746,-0.5721175,0.17625553695141682464,0.4137453919047343609,0.38326683015034085635
out,CD70,1.3491204,1.3000053,0.17729832201789619273,0.4142484159296639934,0.3827391436311874487
out,ICOS,1.3400763,0.32028723,0.18022053820915284739,0.41911753071896012957,0.37766417325043504338
out,EPHA2,1.3370479,-0.026047817,0.18120700410132473124,0.41946065764195539227,0.37730876658798165666
out,MMP7,1.3170882,-0.3572042,0.18780903764744472095,0.4327397180816698885,0.36377324218958195738
out,HLA-DRB1,1.3095582,1.3224521,0.19034535493762483327,0.43657191499455239025,0.35994420622469940548
out,CX3CL1,1.301799,-0.13018918,0.19298508287805660188,0.4406052120503575198,0.35595036975601507994
out,CD177,1.2533115,2.9667966,0.21009237325416496578,0.47532211143476238435,0.32301198235842156997
out,TBX3,1.2223595,-0.27791688,0.22157170430684425266,0.49903537006046000402,0.3018686718561712269
out,KLRK1,1.1840271,0.18678778,0.23640233857487769065,0.530050086490757133,0.27568309028828201108
out,TWIST1,1.1804197,-0.24386603,0.23783335690617102287,0.5308780288084175014,0.27500524822206920959
out,CDK6,1.174468,1.1001941,0.24020758673204500866,0.53379463718232222913,0.27262579370666838855
out,SPRY2,1.1627337,-0.14429358,0.24493756377490161213,0.54189726498872037297,0.26608304091103437383
out,IL12RB2,1.1544622,0.7246561,0.24831073982894147356,0.5469399555703556848,0.26206034897883286083
out,INSR,1.1205059,-0.08193167,0.2624982447018916476,0.5706483580475905093,0.2436314280113367426
out,SOX9,1.10966,-0.11961184,0.26714554543836999123,0.5762297819464868853,0.23940429933438240371
out,TNFSF10,1.1091381,0.0171874,0.26737061882316992545,0.5762297819464868853,0.23940429933438240371
out,ITGAX,1.0963389,-0.3549314,0.27293052053949884428,0.58568781231652111696,0.23233381319033197105
out,ASCL2,1.0884529,-1.0068743,0.27639521423208213147,0.58706244440585653166,0.23131570144653691636
out,TBK1,1.0879633,1.8113898,0.27661131386388770892,0.58706244440585653166,0.23131570144653691636
out,TGFB3,1.0868717,0.12561125,0.2770934737595642794,0.58706244440585653166,0.23131570144653691636
out,CD40,1.0749034,0.005892708,0.28241798974769882768,0.59200317905655874817,0.22767596110982670852
out,LOX,1.0736547,-0.22819787,0.28297751958903505365,0.59200317905655874817,0.22767596110982670852
out,DNMT3A,1.0677754,0.38015392,0.2856218602541931162,0.59504554219623573275,0.22544979398975148922
out,CEACAM1,1.0492878,,0.29404569826906457042,0.610053315910922378,0.21463220794977574309
out,FCGR2A,1.0426513,,0.29710984244647131725,0.61386331083981682255,0.21192832259945425688
out,COL11A1,1.037878,1.3927374,0.2993268135963539356,0.61589879340813569186,0.21049064672432901635
out,TNF,1.0347241,0.6240059,0.30079777583262745644,0.6163888849029250938,0.21014520134370413701
out,RGMB,1.0259624,-0.04047021,0.3049093461645132619,0.62226397176431280656,0.20602534334609184383
out,NRP1,1.0200989,-0.86736864,0.30768154426922444955,0.6250558593553723341,0.20408116933468722506
out,ITGA1,1.0126829,0.16482902,0.31121161748446335427,0.62744277718641805475,0.20242587572003116361
out,EPHB3,0.99431014,-0.112129256,0.3200718867392664535,0.64271463200655909453,0.19198181285236178576
out,IL10,0.98077965,0.42171788,0.3267014094857826345,0.653402818971565269,0.18481899618265897796
out,TEAD1,0.96565855,-0.045245428,0.33421507902945335466,0.6631251568044709277,0.17840449606005682323
out,CHEK2,0.9606482,-0.023294145,0.33672910123185517683,0.66547253207876511105,0.17686986567812848698
out,TREM2,0.9520697,-1.8887643,0.3410616489146757191,0.67038422881731918324,0.17367621129033671111
